Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf
601,20.033,1763.44,849.29,0.93,1783.03,840.4,0.94,1770.8,837.35,0.57,1824.32,866.73,0.95,1788.89,854.69,0.18,1779.17,968.57,0.99,1751.08,948.95,0.98,1756.08,1107.4,0.96,1746.14,1085.59,0.92,1748.3,1215.9,0.96,1745.86,1171.62,0.89,1583.87,1067.33,0.99,1578.09,1039.69,0.99,1397.21,1088.33,0.98,1403.15,1049.71,0.98,1183.98,1208.11,0.95,1210.17,1166.73,0.95
602,20.067,1764.01,849.4,0.93,1783.21,841.04,0.94,1771.77,837.79,0.56,1824.09,867.36,0.95,1790.32,854.89,0.18,1779.82,967.55,0.99,1753.17,946.61,0.98,1757.07,1103.48,0.96,1747.65,1080.05,0.92,1749.75,1214.32,0.96,1748.77,1171.31,0.89,1582.51,1064.19,0.99,1577.4,1035.59,0.99,1391.88,1090.66,0.99,1395.52,1051.39,0.98,1182.96,1208.92,0.96,1207.37,1169.0,0.95
603,20.1,1764.6,850.16,0.94,1784.78,841.6,0.95,1771.51,837.5,0.61,1825.96,867.58,0.95,1787.44,853.22,0.19,1780.55,968.1,0.99,1750.34,944.53,0.98,1759.86,1107.15,0.96,1745.1,1079.44,0.91,1750.46,1215.91,0.96,1745.13,1168.79,0.89,1583.43,1066.43,0.99,1576.09,1036.82,0.99,1395.0,1092.57,0.99,1398.67,1052.33,0.98,1182.96,1209.69,0.96,1207.5,1169.11,0.95
604,20.133,1764.1,849.66,0.94,1784.07,840.79,0.94,1770.67,837.18,0.59,1825.07,866.88,0.95,1787.14,853.53,0.18,1781.89,969.47,0.99,1751.12,946.82,0.98,1759.08,1107.92,0.96,1746.41,1081.08,0.91,1750.48,1217.54,0.96,1747.85,1171.86,0.88,1587.46,1067.84,0.99,1579.83,1038.91,0.99,1402.73,1087.28,0.99,1406.49,1047.44,0.98,1185.58,1206.74,0.96,1210.32,1166.04,0.95
605,20.167,1764.96,849.86,0.93,1784.6,841.1,0.93,1772.81,837.77,0.56,1825.89,866.76,0.95,1791.71,854.19,0.18,1777.3,966.65,0.99,1756.72,948.57,0.98,1755.32,1104.26,0.96,1751.66,1087.93,0.92,1747.57,1214.77,0.96,1748.79,1175.0,0.89,1580.91,1066.37,0.99,1579.94,1039.09,0.99,1392.86,1091.62,0.98,1402.13,1052.73,0.98,1183.96,1209.26,0.96,1211.24,1166.85,0.95
606,20.2,1764.3,850.37,0.93,1784.19,841.5,0.94,1771.82,838.19,0.58,1825.91,866.71,0.95,1789.79,854.15,0.19,1776.91,967.03,0.99,1757.11,948.97,0.98,1754.8,1104.65,0.96,1754.04,1089.15,0.92,1747.04,1213.96,0.96,1749.75,1176.15,0.89,1580.39,1065.89,0.99,1579.44,1038.16,0.99,1389.45,1095.74,0.99,1396.15,1056.09,0.98,1184.51,1208.76,0.96,1207.33,1167.95,0.96
607,20.233,1764.6,850.62,0.93,1784.08,841.67,0.94,1771.86,838.62,0.58,1825.42,866.31,0.95,1789.54,854.5,0.19,1778.12,965.78,0.99,1756.72,947.3,0.98,1755.9,1097.3,0.96,1749.81,1077.73,0.93,1746.2,1211.13,0.96,1744.39,1166.53,0.9,1579.67,1065.11,0.99,1577.88,1037.19,0.99,1388.71,1097.5,0.99,1392.58,1060.23,0.98,1183.14,1210.25,0.96,1206.73,1169.09,0.96
608,20.267,1764.16,851.81,0.94,1784.22,842.61,0.94,1771.08,839.48,0.6,1826.88,867.36,0.95,1788.35,855.16,0.18,1780.17,968.04,0.99,1754.34,947.6,0.98,1758.21,1103.14,0.96,1747.7,1079.73,0.92,1748.8,1215.33,0.96,1743.91,1167.45,0.89,1582.22,1067.76,0.99,1578.35,1039.17,0.99,1394.03,1095.14,0.99,1403.0,1054.44,0.98,1185.43,1209.72,0.96,1216.15,1165.19,0.95
609,20.3,1764.01,850.31,0.93,1783.47,840.79,0.94,1771.09,838.4,0.56,1826.11,864.74,0.95,1789.32,854.42,0.18,1780.18,965.65,0.99,1755.56,948.38,0.98,1757.05,1100.57,0.96,1748.86,1082.36,0.92,1745.88,1210.72,0.96,1743.77,1168.27,0.9,1581.1,1066.78,0.99,1577.38,1039.22,0.99,1390.42,1099.22,0.99,1395.32,1061.24,0.98,1185.3,1211.25,0.96,1211.94,1169.3,0.95
610,20.333,1762.86,849.78,0.92,1781.57,840.16,0.93,1770.28,838.17,0.53,1822.8,864.5,0.95,1790.06,855.0,0.18,1779.58,966.03,0.99,1754.97,948.22,0.98,1757.32,1103.68,0.96,1748.39,1081.08,0.92,1747.82,1213.06,0.96,1743.5,1166.63,0.89,1586.21,1068.9,0.99,1582.91,1042.14,0.99,1404.22,1091.09,0.98,1411.2,1053.0,0.98,1187.97,1207.65,0.96,1221.16,1165.18,0.95
611,20.367,1763.3,850.62,0.93,1782.34,841.23,0.93,1770.34,838.69,0.55,1823.14,865.79,0.95,1788.03,855.13,0.18,1779.19,968.13,0.99,1751.75,948.39,0.98,1759.3,1104.44,0.96,1746.53,1080.52,0.91,1750.63,1216.67,0.96,1746.76,1173.27,0.87,1581.31,1069.41,0.99,1575.69,1041.39,0.99,1394.71,1098.37,0.99,1397.27,1060.62,0.98,1185.19,1209.71,0.96,1212.22,1168.13,0.96
612,20.4,1763.34,850.58,0.94,1783.26,841.23,0.94,1770.06,837.84,0.58,1825.22,866.13,0.96,1786.58,853.26,0.17,1781.51,971.0,0.99,1750.77,945.91,0.98,1761.27,1111.85,0.96,1742.68,1077.15,0.9,1752.33,1216.72,0.96,1742.85,1166.07,0.87,1582.22,1069.82,0.99,1574.62,1039.28,0.99,1391.3,1104.14,0.99,1392.64,1064.41,0.98,1176.65,1211.5,0.96,1201.84,1171.71,0.96
613,20.433,1763.29,850.73,0.93,1782.34,841.57,0.94,1770.36,838.15,0.55,1822.44,866.74,0.95,1788.33,853.93,0.17,1782.88,971.24,0.99,1751.69,945.37,0.98,1763.09,1109.33,0.96,1743.36,1072.33,0.9,1754.16,1219.33,0.96,1744.21,1166.25,0.86,1590.14,1072.83,0.99,1582.6,1042.35,0.99,1403.02,1098.92,0.99,1406.43,1056.93,0.98,1182.37,1211.57,0.96,1210.82,1169.3,0.96
614,20.467,1761.54,850.75,0.93,1781.06,841.88,0.94,1769.13,837.86,0.56,1822.7,867.04,0.96,1788.08,852.79,0.17,1781.82,970.17,0.99,1753.85,942.65,0.98,1764.15,1108.11,0.96,1746.13,1068.24,0.91,1754.29,1218.9,0.96,1744.06,1161.01,0.88,1586.44,1073.07,0.99,1580.98,1041.53,0.99,1396.46,1103.98,0.99,1403.08,1061.03,0.98,1183.03,1213.12,0.96,1213.03,1169.05,0.96
615,20.5,1760.94,851.5,0.94,1780.93,842.44,0.95,1767.94,838.24,0.56,1823.24,867.29,0.96,1785.82,852.59,0.16,1783.42,971.57,0.99,1752.01,942.2,0.98,1763.65,1109.11,0.97,1744.43,1066.84,0.9,1753.32,1218.75,0.96,1742.47,1160.23,0.88,1587.72,1075.7,0.99,1579.69,1043.06,0.99,1399.24,1107.36,0.99,1403.94,1061.89,0.98,1183.03,1214.04,0.97,1212.2,1168.34,0.96
616,20.533,1760.06,853.22,0.94,1779.78,843.7,0.95,1767.43,839.65,0.56,1823.07,866.9,0.96,1786.79,852.75,0.16,1784.11,970.51,0.99,1753.99,941.84,0.98,1763.42,1105.56,0.97,1743.29,1065.26,0.91,1752.16,1216.67,0.96,1742.48,1160.85,0.88,1587.91,1076.17,0.99,1581.31,1043.42,0.99,1399.9,1112.39,0.99,1407.22,1064.6,0.98,1183.69,1216.65,0.97,1215.91,1168.81,0.96
617,20.567,1759.96,854.21,0.94,1780.45,844.25,0.96,1766.16,840.17,0.6,1824.71,866.7,0.96,1782.81,852.41,0.16,1784.5,970.3,0.99,1752.8,941.4,0.98,1763.76,1106.6,0.97,1744.11,1066.36,0.9,1752.76,1215.89,0.96,1742.27,1161.17,0.87,1586.79,1077.31,0.99,1578.52,1044.6,0.99,1394.68,1118.92,0.99,1397.41,1074.84,0.98,1181.38,1215.87,0.97,1208.38,1174.66,0.96
618,20.6,1758.77,853.72,0.94,1778.78,843.56,0.95,1765.34,839.74,0.57,1822.83,865.6,0.96,1782.96,852.0,0.16,1784.85,970.24,0.99,1752.3,941.57,0.98,1764.72,1108.2,0.97,1742.1,1065.87,0.9,1753.97,1217.37,0.96,1741.78,1159.55,0.87,1586.97,1077.92,0.99,1578.23,1045.25,0.99,1390.41,1124.12,0.99,1392.45,1082.14,0.98,1176.33,1217.31,0.97,1201.98,1177.67,0.96
619,20.633,1756.16,855.52,0.94,1776.23,845.22,0.96,1762.57,841.27,0.58,1820.93,866.63,0.97,1780.66,852.68,0.15,1785.63,970.82,0.99,1752.29,940.59,0.98,1765.54,1106.83,0.97,1743.08,1062.7,0.89,1754.82,1216.6,0.96,1743.97,1159.54,0.86,1587.89,1080.52,0.99,1578.87,1047.18,0.99,1396.02,1125.02,0.99,1398.78,1080.9,0.98,1179.99,1217.48,0.97,1208.97,1176.08,0.96
620,20.667,1754.73,855.25,0.94,1774.9,845.0,0.96,1761.12,841.03,0.58,1819.76,866.8,0.97,1779.55,852.53,0.15,1785.1,971.84,0.99,1752.77,939.71,0.98,1768.11,1109.11,0.97,1743.14,1059.95,0.89,1756.6,1218.56,0.97,1741.59,1156.53,0.86,1589.28,1080.75,0.99,1580.51,1046.56,0.99,1397.38,1127.23,0.99,1397.84,1082.41,0.98,1181.12,1216.96,0.97,1208.5,1176.18,0.96
621,20.7,1753.22,856.42,0.94,1773.31,845.5,0.96,1759.75,841.83,0.57,1819.16,866.13,0.97,1779.49,852.72,0.15,1784.21,970.73,0.99,1753.75,941.05,0.97,1767.65,1107.38,0.97,1745.28,1063.86,0.87,1755.38,1218.28,0.96,1743.43,1160.46,0.84,1589.0,1084.89,0.99,1581.0,1051.98,0.99,1401.11,1129.46,0.99,1401.08,1086.66,0.98,1183.99,1216.46,0.97,1210.97,1177.74,0.96
622,20.733,1751.27,856.01,0.94,1770.85,844.8,0.96,1758.11,841.39,0.56,1817.44,864.93,0.97,1780.01,852.17,0.14,1785.74,969.63,0.99,1756.26,940.74,0.98,1767.0,1103.45,0.97,1746.93,1061.09,0.88,1753.06,1215.84,0.96,1743.52,1160.7,0.85,1592.68,1086.88,0.99,1585.49,1054.61,0.99,1409.22,1129.73,0.99,1408.58,1088.2,0.98,1189.63,1216.9,0.97,1213.52,1180.19,0.96
623,20.767,1748.78,856.95,0.95,1768.66,845.15,0.96,1755.15,842.17,0.57,1816.2,864.54,0.97,1776.73,852.66,0.14,1784.71,969.87,0.99,1755.72,941.81,0.97,1766.77,1105.62,0.97,1748.43,1064.26,0.87,1753.24,1218.02,0.96,1744.74,1162.74,0.84,1590.7,1088.86,0.99,1583.7,1057.22,0.99,1409.81,1131.12,0.99,1407.71,1091.91,0.98,1191.56,1215.53,0.97,1219.23,1180.49,0.96
624,20.8,1746.96,854.49,0.94,1766.91,843.62,0.96,1754.15,840.01,0.54,1813.69,865.06,0.97,1777.01,851.57,0.14,1782.65,968.06,0.99,1753.81,940.09,0.97,1769.5,1102.96,0.97,1747.87,1063.45,0.88,1755.57,1218.86,0.96,1741.93,1161.64,0.85,1592.12,1090.22,0.99,1584.93,1058.96,0.99,1412.12,1134.3,0.99,1411.12,1095.59,0.98,1184.64,1216.41,0.97,1214.31,1181.66,0.96
625,20.833,1744.82,855.78,0.93,1764.15,844.21,0.95,1752.55,840.54,0.51,1811.2,863.82,0.97,1777.6,850.6,0.13,1781.96,968.32,0.99,1756.4,938.51,0.97,1769.6,1104.5,0.97,1749.11,1058.81,0.86,1754.0,1217.93,0.97,1742.4,1158.15,0.83,1593.47,1094.26,0.99,1587.2,1062.27,0.99,1414.33,1137.91,0.99,1406.11,1100.76,0.98,1194.22,1214.84,0.97,1215.43,1183.27,0.97
626,20.867,1742.5,856.47,0.93,1762.44,844.63,0.95,1749.76,840.75,0.5,1810.05,864.35,0.97,1774.84,850.4,0.13,1782.4,970.54,0.99,1755.49,940.1,0.97,1771.13,1110.35,0.97,1750.12,1062.59,0.85,1756.8,1222.74,0.96,1742.63,1159.49,0.81,1596.79,1099.82,0.99,1590.69,1068.5,0.99,1420.77,1138.37,0.99,1419.85,1103.11,0.98,1192.91,1214.43,0.97,1224.88,1183.6,0.96
627,20.9,1740.39,856.1,0.93,1759.3,844.2,0.95,1747.84,840.37,0.49,1805.31,862.94,0.97,1774.1,849.37,0.13,1781.19,968.1,0.99,1756.16,937.06,0.97,1772.04,1105.54,0.97,1751.2,1056.11,0.85,1757.17,1218.42,0.96,1743.35,1157.19,0.81,1597.28,1100.85,0.99,1591.86,1069.11,0.99,1418.26,1142.59,0.99,1415.6,1107.93,0.98,1192.47,1213.82,0.97,1220.14,1186.74,0.96
628,20.933,1739.75,857.38,0.93,1758.19,844.77,0.95,1746.78,841.62,0.49,1803.67,862.19,0.97,1772.79,850.42,0.14,1780.72,967.71,0.99,1755.8,940.35,0.97,1771.09,1108.13,0.97,1752.28,1065.49,0.86,1757.06,1219.44,0.96,1744.54,1163.14,0.83,1598.2,1103.98,0.99,1592.75,1074.03,0.99,1422.36,1145.07,0.99,1418.62,1113.55,0.98,1195.34,1213.98,0.97,1221.64,1189.05,0.96
629,20.967,1737.64,858.14,0.94,1757.6,845.68,0.96,1744.03,841.49,0.54,1804.9,863.86,0.97,1767.98,849.56,0.13,1782.12,968.45,0.99,1752.96,937.66,0.97,1773.13,1106.55,0.97,1748.97,1058.85,0.85,1757.64,1218.26,0.96,1742.05,1157.43,0.82,1599.53,1107.89,0.99,1591.72,1076.53,0.99,1420.25,1147.13,0.99,1418.81,1114.14,0.98,1195.21,1216.61,0.97,1225.77,1190.51,0.96
630,21.0,1735.92,859.43,0.94,1755.26,846.66,0.96,1741.9,842.92,0.53,1800.83,863.76,0.97,1764.71,850.93,0.14,1780.99,968.33,0.99,1749.77,939.84,0.97,1774.43,1106.89,0.97,1745.72,1061.18,0.85,1758.06,1218.02,0.96,1739.8,1157.64,0.83,1598.83,1111.36,0.99,1589.92,1080.99,0.99,1415.56,1149.69,0.99,1414.42,1120.41,0.98,1194.16,1215.45,0.97,1226.6,1190.74,0.96
631,21.033,1733.86,862.65,0.94,1753.35,849.75,0.96,1739.43,845.87,0.54,1798.58,866.45,0.97,1761.05,853.48,0.14,1779.7,971.1,0.99,1746.46,942.16,0.97,1773.75,1106.16,0.97,1745.59,1062.95,0.82,1756.45,1215.22,0.96,1741.79,1161.45,0.79,1595.85,1115.75,0.99,1584.96,1084.61,0.99,1413.67,1155.29,0.99,1408.1,1123.29,0.98,1195.73,1216.99,0.97,1225.3,1192.8,0.96
632,21.067,1730.28,863.39,0.92,1748.76,850.38,0.95,1736.62,846.74,0.48,1793.45,866.76,0.97,1761.17,854.65,0.13,1778.69,971.49,0.99,1745.99,943.58,0.96,1772.8,1108.46,0.97,1743.89,1064.77,0.81,1757.69,1216.27,0.96,1741.12,1161.97,0.77,1596.05,1120.33,0.99,1585.31,1089.55,0.99,1407.98,1158.0,0.99,1401.6,1129.37,0.98,1192.84,1219.33,0.97,1219.04,1195.36,0.96
633,21.1,1728.18,864.98,0.91,1745.43,851.67,0.94,1734.7,848.58,0.44,1787.83,867.45,0.97,1760.87,856.6,0.13,1775.95,972.23,0.99,1745.39,944.47,0.96,1773.22,1110.66,0.97,1745.79,1067.23,0.78,1757.83,1219.5,0.96,1744.05,1170.92,0.73,1598.28,1123.57,0.99,1589.0,1092.96,0.99,1414.63,1160.13,0.99,1412.25,1127.81,0.98,1195.65,1219.29,0.97,1227.28,1194.96,0.96
634,21.133,1724.1,863.16,0.92,1742.52,849.77,0.96,1730.62,845.89,0.47,1786.41,866.77,0.98,1756.2,853.95,0.12,1774.38,975.11,0.99,1740.45,942.22,0.95,1773.15,1115.07,0.97,1739.77,1062.61,0.72,1760.12,1224.33,0.96,1743.49,1170.64,0.66,1597.4,1128.33,0.99,1585.17,1094.99,0.99,1412.88,1166.94,0.99,1405.99,1128.72,0.98,1199.08,1223.12,0.97,1221.78,1194.93,0.96
635,21.167,1721.74,865.94,0.94,1740.98,851.87,0.96,1726.98,848.05,0.52,1786.53,867.57,0.98,1750.03,854.93,0.12,1774.69,975.69,0.99,1735.38,942.11,0.95,1773.07,1114.89,0.97,1731.56,1059.93,0.72,1760.5,1224.94,0.96,1736.48,1166.36,0.68,1598.93,1131.64,0.99,1583.23,1098.07,0.99,1414.16,1169.28,0.99,1404.03,1131.84,0.98,1196.08,1223.32,0.97,1218.54,1195.91,0.96
636,21.2,1718.96,868.3,0.94,1739.01,853.81,0.97,1723.32,849.93,0.55,1786.22,869.07,0.98,1745.42,855.92,0.12,1773.25,977.2,0.99,1732.67,942.02,0.94,1773.92,1118.31,0.97,1729.58,1062.76,0.68,1762.77,1228.9,0.96,1738.4,1176.29,0.64,1599.54,1134.03,0.99,1582.85,1099.14,0.98,1417.91,1172.65,0.99,1408.71,1128.57,0.97,1196.71,1225.44,0.97,1217.26,1194.53,0.96
637,21.233,1715.97,870.9,0.94,1735.62,856.01,0.97,1720.51,852.54,0.54,1783.41,869.85,0.98,1744.28,857.92,0.12,1771.53,975.5,0.99,1734.75,943.9,0.95,1772.64,1116.92,0.97,1731.99,1066.32,0.72,1759.94,1224.28,0.96,1734.41,1170.88,0.68,1598.9,1139.2,0.99,1584.27,1105.8,0.98,1410.09,1178.57,0.99,1401.41,1140.28,0.97,1193.78,1222.87,0.97,1213.78,1196.57,0.95
638,21.267,1712.76,870.26,0.94,1731.42,855.71,0.96,1718.34,852.55,0.52,1778.4,870.38,0.97,1744.13,859.48,0.12,1769.04,975.19,0.99,1731.93,945.48,0.95,1768.62,1115.29,0.97,1729.38,1068.45,0.76,1759.54,1222.5,0.96,1730.83,1171.79,0.71,1601.8,1142.45,0.99,1586.13,1109.53,0.98,1411.76,1179.26,0.99,1400.92,1138.65,0.98,1198.92,1224.96,0.97,1216.15,1194.91,0.95
639,21.3,1708.09,872.12,0.94,1726.61,856.9,0.96,1713.22,853.65,0.52,1773.53,870.09,0.98,1739.62,859.08,0.11,1768.43,977.65,0.99,1730.74,945.65,0.95,1768.98,1121.67,0.97,1727.26,1067.92,0.71,1760.16,1224.96,0.96,1729.44,1169.62,0.67,1599.92,1147.99,0.99,1584.39,1114.23,0.98,1409.32,1180.4,0.99,1397.61,1142.24,0.97,1194.59,1223.54,0.97,1212.98,1195.82,0.95
640,21.333,1705.12,871.22,0.94,1724.06,855.81,0.97,1709.37,852.46,0.53,1770.82,869.05,0.98,1734.67,857.66,0.11,1767.38,976.66,0.99,1728.18,943.94,0.93,1765.56,1121.18,0.97,1724.69,1066.73,0.65,1759.68,1224.47,0.96,1730.06,1172.12,0.63,1602.83,1149.76,0.99,1586.52,1116.65,0.98,1412.17,1180.84,0.99,1406.07,1144.72,0.97,1196.06,1221.47,0.97,1222.48,1197.21,0.95
641,21.367,1701.64,872.2,0.93,1720.21,857.04,0.96,1706.23,853.51,0.5,1766.99,870.53,0.97,1733.43,858.69,0.1,1764.8,976.34,0.99,1726.19,943.52,0.92,1763.49,1118.47,0.97,1723.71,1065.82,0.63,1757.86,1224.83,0.95,1730.68,1175.84,0.6,1603.14,1150.98,0.99,1586.53,1117.93,0.98,1417.99,1181.37,0.99,1410.17,1143.9,0.97,1199.0,1223.33,0.97,1220.96,1198.72,0.94
642,21.4,1697.39,872.18,0.92,1714.66,857.43,0.95,1702.56,853.99,0.47,1759.74,870.87,0.97,1731.84,859.56,0.11,1763.05,975.37,0.99,1721.92,943.57,0.93,1759.74,1116.05,0.97,1719.75,1065.35,0.68,1756.04,1224.48,0.95,1728.75,1177.96,0.64,1604.81,1152.75,0.99,1586.12,1120.79,0.98,1421.71,1184.38,0.99,1411.46,1150.22,0.97,1198.36,1220.78,0.96,1220.82,1199.79,0.94
643,21.433,1690.29,872.97,0.9,1705.29,857.16,0.94,1694.18,854.55,0.43,1751.69,870.39,0.96,1731.11,860.03,0.1,1761.15,972.26,0.99,1718.68,942.43,0.91,1758.55,1115.78,0.96,1716.25,1073.64,0.6,1750.24,1227.41,0.94,1728.66,1183.2,0.55,1603.27,1152.33,0.99,1582.96,1117.55,0.97,1416.49,1184.4,0.98,1398.48,1144.69,0.96,1195.64,1225.91,0.95,1208.86,1202.68,0.92
644,21.467,1684.37,874.47,0.91,1699.95,858.29,0.95,1687.56,855.61,0.45,1748.39,869.95,0.97,1724.58,859.34,0.1,1759.76,972.34,0.99,1716.35,940.99,0.91,1758.03,1115.15,0.96,1714.47,1068.92,0.62,1749.12,1227.99,0.94,1727.54,1181.64,0.58,1605.43,1151.12,0.99,1584.68,1115.97,0.97,1421.16,1186.58,0.98,1402.96,1147.59,0.96,1196.96,1224.26,0.95,1213.33,1202.78,0.92
645,21.5,1679.02,875.98,0.9,1694.1,859.2,0.94,1681.73,856.83,0.45,1741.77,869.49,0.96,1719.13,859.76,0.1,1755.47,972.11,0.99,1711.48,942.5,0.91,1756.58,1116.66,0.95,1710.82,1073.25,0.61,1749.33,1231.84,0.94,1723.42,1184.61,0.57,1602.01,1157.25,0.98,1580.97,1122.82,0.96,1417.64,1186.77,0.98,1399.36,1148.95,0.95,1194.02,1225.07,0.94,1210.75,1203.14,0.91
646,21.533,1676.58,872.5,0.98,1688.96,858.83,0.99,1676.68,856.65,0.56,1739.41,868.92,0.98,1713.64,861.14,0.02,1755.52,975.52,1.0,1707.45,938.77,0.97,1771.22,1120.83,1.0,1685.09,1063.67,0.52,1757.25,1235.38,0.99,1686.32,1187.28,0.53,1603.28,1162.77,1.0,1575.26,1124.24,0.99,1414.95,1205.11,1.0,1404.9,1146.54,0.99,1202.49,1227.4,0.99,1197.04,1204.43,0.96
647,21.567,1672.79,874.88,0.99,1685.74,861.33,0.99,1672.13,858.6,0.67,1736.34,870.57,0.99,1707.12,861.55,0.03,1751.8,974.23,1.0,1703.95,938.57,0.98,1768.21,1117.15,1.0,1686.33,1065.2,0.58,1755.79,1231.84,1.0,1691.16,1187.84,0.59,1605.88,1163.12,1.0,1577.85,1125.31,0.99,1417.22,1204.64,1.0,1406.92,1146.27,0.99,1203.06,1224.99,0.99,1197.07,1204.06,0.96
648,21.6,1666.15,873.35,0.98,1677.69,860.08,0.99,1666.62,857.71,0.55,1726.13,870.72,0.98,1704.48,862.94,0.02,1744.81,976.21,1.0,1701.41,940.92,0.98,1764.37,1120.2,1.0,1686.66,1067.16,0.53,1758.7,1235.06,1.0,1693.14,1190.82,0.52,1596.83,1165.6,1.0,1572.07,1127.65,0.99,1409.56,1202.88,1.0,1400.28,1144.49,0.98,1204.98,1225.17,0.99,1202.72,1201.6,0.96
649,21.633,1659.77,873.98,0.99,1671.95,860.56,0.99,1659.66,858.01,0.62,1722.33,870.92,0.99,1697.36,862.63,0.02,1741.47,975.19,1.0,1698.56,941.75,0.97,1761.62,1117.8,1.0,1685.8,1070.13,0.53,1754.76,1231.08,1.0,1691.38,1190.39,0.55,1600.88,1167.05,1.0,1576.23,1130.28,0.99,1414.88,1202.59,1.0,1405.23,1146.21,0.98,1202.86,1222.94,0.98,1196.11,1202.74,0.95
650,21.667,1655.33,876.06,0.99,1667.56,862.22,0.99,1654.9,859.73,0.64,1718.56,870.8,0.99,1691.73,863.19,0.02,1736.19,974.33,1.0,1694.46,941.63,0.97,1756.84,1116.67,1.0,1683.47,1069.74,0.52,1752.84,1230.39,1.0,1688.41,1191.73,0.55,1597.61,1168.84,1.0,1573.65,1132.59,0.99,1409.13,1199.79,1.0,1399.97,1144.2,0.98,1204.89,1222.64,0.98,1199.21,1203.1,0.94
651,21.7,1647.32,875.7,0.98,1658.06,861.97,0.99,1647.95,859.46,0.53,1707.09,870.63,0.98,1688.28,863.29,0.02,1730.82,974.03,1.0,1691.94,942.8,0.97,1755.01,1118.91,1.0,1684.15,1071.51,0.49,1752.96,1230.43,0.99,1687.47,1190.76,0.51,1594.98,1169.95,1.0,1573.29,1134.49,0.99,1408.23,1194.73,1.0,1399.26,1143.93,0.97,1199.86,1222.57,0.98,1193.61,1201.42,0.93
652,21.733,1643.6,877.64,0.99,1655.82,863.58,0.99,1643.16,860.87,0.66,1705.84,870.77,0.99,1680.26,862.84,0.02,1725.96,972.69,1.0,1688.47,943.15,0.97,1750.81,1118.06,1.0,1684.21,1071.38,0.48,1752.84,1231.02,0.99,1685.33,1193.01,0.51,1592.6,1172.09,1.0,1572.3,1138.21,0.98,1403.55,1187.59,0.99,1396.89,1143.1,0.96,1200.41,1218.87,0.97,1194.0,1198.67,0.89
653,21.767,1637.1,877.16,0.99,1649.81,863.28,0.99,1636.9,860.29,0.68,1698.56,872.33,0.99,1673.4,863.89,0.02,1720.39,972.24,1.0,1685.33,945.5,0.97,1748.72,1119.61,1.0,1686.69,1070.0,0.5,1750.84,1225.15,0.99,1687.37,1185.8,0.52,1590.21,1170.5,0.99,1571.93,1139.12,0.98,1401.43,1174.06,0.99,1394.35,1143.27,0.95,1202.63,1215.41,0.96,1197.81,1199.61,0.87
654,21.8,1629.29,878.4,0.98,1643.49,862.85,0.99,1628.68,861.15,0.64,1687.43,870.07,0.98,1657.72,863.7,0.03,1708.06,969.9,1.0,1660.9,946.26,0.97,1739.06,1114.01,0.99,1652.96,1066.52,0.68,1756.19,1218.76,0.99,1679.47,1154.7,0.69,1602.01,1172.61,0.99,1579.87,1145.66,0.98,1399.11,1166.11,0.99,1416.66,1140.3,0.96,1201.3,1202.56,0.94,1255.72,1188.45,0.87
655,21.833,1623.19,881.45,0.99,1636.86,865.06,0.99,1622.28,863.65,0.65,1679.64,869.99,0.98,1650.1,865.23,0.03,1702.9,969.56,1.0,1654.23,948.92,0.98,1736.84,1116.23,0.99,1652.35,1069.3,0.67,1753.21,1214.91,0.98,1678.44,1150.78,0.66,1598.17,1173.19,0.99,1575.4,1148.06,0.98,1391.62,1159.12,0.99,1409.32,1140.29,0.96,1200.57,1202.39,0.96,1261.19,1191.48,0.9
656,21.867,1612.56,883.14,0.99,1625.73,865.97,0.99,1612.49,865.03,0.61,1671.64,870.17,0.98,1644.82,866.72,0.02,1698.99,970.8,1.0,1652.42,952.54,0.98,1735.59,1117.72,0.99,1651.07,1072.37,0.67,1752.95,1214.1,0.98,1677.71,1151.33,0.66,1593.2,1177.19,0.99,1572.27,1153.73,0.98,1394.42,1144.76,0.99,1411.24,1132.32,0.97,1207.59,1204.88,0.96,1263.11,1197.2,0.91
