Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf
202,6.733,1616.36,1154.92,0.82,1628.53,1141.65,0.9,1619.39,1135.77,0.24,1673.47,1142.03,0.96,1676.95,1121.28,0.07,1717.81,1237.28,0.99,1686.35,1183.09,0.86,1800.33,1363.95,0.98,1742.61,1283.65,0.46,1818.03,1481.76,0.94,1763.12,1406.36,0.37,1557.89,1417.39,0.99,1544.72,1370.79,0.97,1378.1,1441.45,0.98,1371.7,1394.23,0.95,1111.89,1472.94,0.96,1148.06,1442.97,0.91
203,6.767,1618.78,1154.11,0.84,1631.98,1140.34,0.91,1621.4,1135.08,0.27,1678.4,1141.27,0.97,1675.96,1122.15,0.07,1720.38,1237.7,0.99,1684.26,1189.44,0.86,1800.29,1364.37,0.98,1737.56,1296.51,0.46,1818.06,1482.14,0.94,1757.88,1410.47,0.38,1559.87,1419.78,0.99,1543.7,1375.35,0.97,1381.35,1440.9,0.98,1371.37,1394.91,0.95,1111.51,1472.47,0.96,1142.33,1442.64,0.91
204,6.8,1620.58,1156.62,0.85,1634.35,1142.75,0.92,1622.66,1136.87,0.28,1683.2,1142.45,0.97,1678.19,1121.71,0.07,1720.59,1238.11,0.99,1689.49,1185.13,0.87,1801.14,1364.03,0.98,1741.48,1287.17,0.47,1818.79,1484.85,0.95,1761.03,1407.01,0.38,1557.31,1420.01,0.99,1545.13,1373.45,0.97,1373.78,1440.36,0.98,1368.87,1392.19,0.95,1109.87,1473.83,0.96,1142.36,1443.81,0.91
205,6.833,1622.01,1156.82,0.9,1638.64,1139.01,0.96,1623.11,1136.08,0.38,1690.8,1141.1,0.98,1664.0,1128.3,0.07,1720.4,1241.29,0.99,1681.27,1197.15,0.85,1813.97,1371.8,0.97,1736.72,1291.34,0.39,1823.02,1481.23,0.95,1758.84,1402.97,0.35,1559.77,1428.24,0.99,1544.24,1385.76,0.97,1352.46,1439.38,0.99,1346.93,1394.88,0.96,1103.0,1478.82,0.98,1126.26,1449.96,0.95
206,6.867,1623.69,1155.12,0.88,1638.07,1140.49,0.94,1624.96,1135.6,0.33,1688.01,1140.05,0.97,1677.46,1121.69,0.07,1724.23,1237.45,0.99,1689.85,1187.98,0.86,1803.74,1364.63,0.98,1740.0,1291.54,0.44,1818.02,1484.86,0.95,1757.54,1408.86,0.38,1559.31,1418.79,0.99,1545.14,1373.57,0.97,1372.53,1438.74,0.98,1364.7,1392.98,0.95,1107.95,1473.2,0.96,1140.68,1445.22,0.91
207,6.9,1623.43,1154.27,0.87,1636.6,1140.03,0.93,1625.88,1135.25,0.3,1683.93,1140.7,0.97,1679.46,1122.93,0.07,1724.92,1238.04,0.99,1686.97,1189.42,0.86,1805.63,1364.25,0.98,1733.66,1293.14,0.44,1817.68,1484.45,0.95,1753.66,1411.33,0.36,1558.97,1421.06,0.99,1542.21,1375.59,0.97,1369.62,1442.03,0.99,1358.9,1394.55,0.95,1112.35,1475.23,0.96,1141.78,1445.05,0.92
208,6.933,1623.84,1152.95,0.87,1637.01,1139.11,0.93,1626.52,1133.9,0.29,1684.15,1140.62,0.97,1681.47,1121.43,0.07,1725.22,1238.34,0.99,1690.15,1185.84,0.86,1805.01,1363.04,0.98,1736.55,1284.55,0.43,1818.14,1482.92,0.95,1755.98,1405.58,0.36,1560.29,1416.94,0.99,1545.45,1370.25,0.97,1373.05,1443.0,0.99,1362.49,1394.3,0.95,1109.22,1476.06,0.96,1141.17,1447.39,0.92
209,6.967,1624.44,1151.81,0.86,1637.59,1138.38,0.93,1627.9,1132.65,0.28,1684.86,1141.22,0.97,1685.33,1120.55,0.07,1723.62,1238.16,0.99,1693.26,1184.41,0.86,1804.72,1362.09,0.98,1741.35,1283.98,0.43,1817.33,1482.85,0.95,1759.26,1407.49,0.35,1557.18,1417.2,0.99,1545.53,1370.55,0.97,1373.3,1442.3,0.99,1366.82,1394.9,0.95,1109.36,1475.22,0.96,1145.71,1446.56,0.91
210,7.0,1624.4,1151.07,0.85,1637.38,1138.18,0.93,1628.47,1131.87,0.27,1684.32,1142.07,0.97,1687.79,1119.88,0.06,1723.83,1238.84,0.99,1694.8,1182.46,0.85,1805.54,1363.02,0.98,1740.94,1281.37,0.41,1816.24,1484.3,0.95,1754.39,1405.81,0.34,1560.54,1414.2,0.99,1549.72,1366.58,0.97,1376.08,1445.94,0.99,1369.52,1396.77,0.95,1111.12,1477.55,0.96,1150.23,1448.44,0.92
211,7.033,1624.92,1153.11,0.89,1640.19,1136.14,0.95,1628.77,1132.87,0.34,1690.09,1141.29,0.98,1674.0,1127.98,0.07,1723.97,1242.24,0.99,1681.76,1198.96,0.85,1815.47,1370.99,0.97,1730.2,1295.41,0.39,1819.54,1481.36,0.95,1751.36,1407.84,0.34,1562.7,1424.7,0.99,1545.56,1382.7,0.97,1354.48,1446.92,0.99,1346.8,1402.96,0.97,1099.49,1482.68,0.98,1127.74,1455.22,0.95
212,7.067,1627.36,1153.61,0.88,1641.49,1139.55,0.94,1630.21,1134.29,0.31,1692.14,1141.42,0.98,1686.2,1121.93,0.06,1728.52,1239.24,0.99,1693.8,1187.83,0.85,1806.69,1364.88,0.98,1733.39,1289.94,0.41,1814.32,1485.42,0.95,1746.43,1408.02,0.35,1562.38,1416.66,0.99,1548.51,1370.67,0.97,1376.78,1447.2,0.99,1369.3,1399.46,0.95,1109.83,1479.79,0.96,1145.32,1452.7,0.91
213,7.1,1630.82,1154.03,0.89,1645.39,1139.75,0.95,1632.88,1135.14,0.34,1694.5,1141.89,0.98,1684.58,1124.05,0.07,1727.9,1239.91,0.99,1693.27,1192.06,0.85,1807.31,1366.07,0.98,1736.66,1296.67,0.41,1813.77,1485.89,0.95,1752.54,1412.84,0.35,1559.67,1420.16,0.99,1545.69,1375.22,0.97,1370.94,1445.18,0.98,1363.32,1398.53,0.95,1109.15,1478.12,0.96,1142.26,1450.43,0.91
214,7.133,1631.78,1153.36,0.9,1646.62,1139.25,0.95,1633.75,1134.64,0.36,1695.41,1142.57,0.98,1684.45,1124.61,0.07,1728.55,1240.76,0.99,1693.94,1193.13,0.86,1807.65,1365.97,0.98,1737.63,1297.53,0.42,1812.31,1485.58,0.95,1752.84,1413.05,0.37,1561.6,1419.56,0.99,1547.7,1374.64,0.97,1372.6,1445.45,0.99,1364.44,1397.88,0.95,1109.12,1478.88,0.96,1142.93,1450.27,0.92
215,7.167,1633.35,1152.71,0.9,1648.46,1138.41,0.95,1634.77,1133.77,0.37,1697.36,1141.01,0.98,1684.56,1122.96,0.07,1729.31,1239.98,0.99,1694.46,1191.34,0.86,1806.6,1365.21,0.98,1733.35,1293.88,0.42,1811.57,1485.87,0.95,1745.05,1410.47,0.38,1564.02,1419.59,0.99,1550.56,1374.44,0.97,1378.19,1444.77,0.99,1370.77,1395.82,0.95,1108.71,1479.23,0.96,1144.28,1450.23,0.92
216,7.2,1634.79,1153.07,0.87,1648.36,1139.45,0.93,1637.29,1134.07,0.31,1694.03,1141.58,0.97,1690.06,1122.24,0.07,1729.52,1239.04,0.99,1697.36,1188.66,0.85,1805.03,1365.34,0.98,1737.8,1292.02,0.42,1811.42,1487.63,0.95,1748.75,1413.13,0.36,1567.01,1419.79,0.99,1554.78,1374.17,0.97,1379.3,1443.06,0.99,1373.0,1394.51,0.95,1110.65,1476.4,0.97,1148.03,1446.55,0.93
217,7.233,1634.22,1151.52,0.91,1650.07,1133.8,0.96,1636.51,1131.28,0.4,1697.65,1138.6,0.98,1675.1,1127.64,0.08,1728.39,1240.29,0.99,1684.4,1204.03,0.85,1812.94,1372.29,0.97,1731.95,1310.24,0.41,1815.76,1482.6,0.95,1754.38,1418.03,0.37,1568.69,1430.42,0.99,1550.65,1391.46,0.97,1360.13,1439.73,0.99,1355.81,1398.48,0.97,1103.35,1478.99,0.98,1133.01,1449.91,0.95
218,7.267,1633.79,1149.78,0.88,1647.72,1135.68,0.94,1636.04,1130.82,0.33,1694.23,1138.47,0.97,1687.77,1120.43,0.07,1730.47,1237.92,0.99,1695.39,1190.76,0.86,1803.88,1365.91,0.98,1737.23,1299.12,0.44,1811.88,1485.39,0.95,1750.64,1415.72,0.38,1565.58,1423.59,0.99,1551.45,1379.31,0.97,1376.21,1442.74,0.99,1371.69,1396.15,0.95,1113.48,1477.38,0.96,1154.17,1448.44,0.92
219,7.3,1633.2,1149.13,0.88,1647.19,1135.08,0.94,1635.34,1130.01,0.32,1693.48,1137.62,0.97,1687.13,1119.0,0.07,1729.52,1237.39,0.99,1696.17,1188.65,0.86,1802.75,1366.61,0.98,1737.58,1296.41,0.43,1811.52,1486.57,0.95,1750.51,1415.49,0.37,1565.78,1422.48,0.99,1552.65,1377.69,0.97,1379.3,1443.13,0.99,1373.37,1396.19,0.95,1113.88,1477.91,0.96,1152.0,1449.63,0.92
220,7.333,1632.29,1149.69,0.91,1648.0,1131.56,0.96,1634.45,1129.31,0.4,1696.44,1135.63,0.98,1674.24,1125.15,0.08,1726.51,1237.94,0.99,1686.02,1201.52,0.86,1809.58,1371.86,0.97,1733.28,1308.57,0.41,1818.15,1480.73,0.95,1756.45,1417.97,0.37,1567.56,1430.41,0.99,1551.63,1391.45,0.97,1356.39,1439.5,0.99,1351.53,1399.14,0.97,1103.07,1479.65,0.98,1130.75,1451.03,0.95
221,7.367,1632.02,1149.24,0.9,1647.28,1131.47,0.95,1634.78,1128.85,0.37,1695.32,1135.77,0.98,1676.94,1124.31,0.07,1725.56,1237.93,0.99,1688.91,1199.43,0.86,1808.29,1372.09,0.97,1736.82,1305.84,0.42,1818.3,1479.53,0.95,1757.8,1415.18,0.37,1567.36,1428.67,0.99,1553.89,1388.95,0.97,1355.43,1439.9,0.99,1351.9,1398.52,0.97,1101.62,1480.47,0.98,1130.75,1452.48,0.95
222,7.4,1632.67,1149.11,0.9,1648.21,1131.27,0.95,1635.07,1128.69,0.37,1695.75,1135.56,0.98,1675.58,1124.32,0.08,1724.92,1238.56,0.99,1686.99,1200.81,0.86,1808.34,1373.07,0.97,1734.45,1306.52,0.41,1817.66,1479.83,0.95,1754.26,1414.77,0.36,1567.41,1429.26,0.99,1553.29,1390.06,0.97,1355.11,1439.53,0.99,1351.72,1399.97,0.97,1102.17,1481.29,0.98,1130.62,1453.54,0.95
223,7.433,1633.71,1149.16,0.91,1649.42,1131.62,0.96,1636.14,1129.01,0.39,1696.62,1136.94,0.98,1675.89,1125.5,0.08,1724.97,1239.51,0.99,1685.84,1201.71,0.86,1806.88,1372.67,0.97,1731.05,1306.78,0.42,1817.0,1481.24,0.95,1750.13,1415.03,0.38,1567.95,1427.11,0.99,1553.19,1388.25,0.97,1357.69,1438.98,0.99,1353.77,1399.76,0.97,1101.96,1481.77,0.98,1130.52,1454.7,0.95
224,7.467,1634.96,1148.22,0.92,1651.39,1130.51,0.97,1637.1,1128.16,0.44,1699.42,1136.34,0.98,1674.5,1125.42,0.08,1724.2,1238.51,0.99,1684.73,1202.34,0.86,1805.91,1371.51,0.97,1728.28,1309.2,0.42,1817.95,1480.64,0.95,1749.06,1416.08,0.38,1564.02,1426.21,0.99,1549.21,1387.73,0.97,1351.59,1439.26,0.99,1348.0,1399.8,0.97,1100.66,1481.99,0.98,1126.92,1455.18,0.95
225,7.5,1636.01,1147.37,0.91,1651.72,1130.26,0.96,1639.18,1127.18,0.39,1698.93,1136.89,0.98,1680.38,1124.0,0.08,1726.02,1239.31,0.99,1689.54,1198.21,0.86,1806.69,1374.1,0.97,1735.2,1302.52,0.41,1817.56,1482.06,0.95,1752.91,1413.53,0.38,1565.9,1422.43,0.99,1552.56,1382.46,0.97,1355.38,1438.96,0.99,1352.94,1399.61,0.97,1100.35,1480.66,0.98,1129.63,1454.84,0.95
226,7.533,1638.33,1146.85,0.91,1653.69,1129.31,0.96,1641.56,1126.92,0.39,1700.72,1134.91,0.98,1681.68,1123.96,0.08,1726.41,1236.74,0.99,1690.18,1198.83,0.87,1804.44,1372.61,0.97,1734.25,1307.41,0.44,1817.15,1480.68,0.95,1753.98,1415.52,0.4,1563.97,1423.63,0.99,1550.92,1384.41,0.97,1351.15,1440.58,0.99,1349.51,1399.59,0.97,1097.77,1481.31,0.98,1128.23,1455.46,0.95
227,7.567,1640.45,1147.34,0.9,1655.19,1129.58,0.95,1643.95,1127.44,0.38,1702.05,1133.84,0.98,1684.61,1123.88,0.08,1727.73,1234.97,0.99,1690.04,1199.13,0.87,1803.51,1372.33,0.97,1734.71,1310.73,0.45,1817.63,1481.73,0.95,1757.89,1418.88,0.4,1565.96,1420.7,0.99,1551.56,1382.56,0.97,1355.44,1440.07,0.99,1351.77,1400.36,0.97,1101.35,1481.56,0.97,1129.81,1455.74,0.95
228,7.6,1646.53,1143.36,0.91,1662.26,1125.56,0.96,1649.43,1123.69,0.41,1709.16,1130.75,0.98,1685.9,1121.24,0.08,1730.64,1234.15,0.99,1690.91,1197.12,0.87,1803.4,1373.33,0.97,1731.87,1306.6,0.45,1817.43,1482.36,0.95,1753.2,1413.59,0.41,1563.97,1416.91,0.99,1548.49,1378.19,0.97,1352.29,1440.7,0.99,1349.15,1399.83,0.97,1105.35,1480.41,0.97,1135.01,1455.73,0.95
229,7.633,1651.39,1140.95,0.91,1667.17,1123.06,0.96,1654.37,1121.07,0.42,1712.89,1128.52,0.98,1689.53,1118.93,0.09,1731.75,1232.55,0.99,1693.3,1195.97,0.87,1803.96,1375.27,0.97,1732.99,1306.91,0.44,1816.58,1484.05,0.95,1753.08,1411.89,0.4,1559.88,1416.78,0.99,1545.61,1378.96,0.97,1349.37,1435.63,0.99,1346.35,1400.86,0.96,1103.85,1479.64,0.97,1132.75,1457.43,0.95
230,7.667,1654.66,1139.76,0.91,1670.98,1121.68,0.96,1657.52,1119.8,0.42,1718.72,1126.55,0.98,1692.1,1117.04,0.08,1735.29,1230.22,0.99,1696.64,1192.3,0.87,1804.48,1374.04,0.97,1735.73,1301.97,0.45,1818.15,1483.51,0.95,1757.73,1409.81,0.42,1560.47,1411.74,0.99,1545.85,1373.48,0.97,1349.52,1435.59,0.99,1347.02,1400.59,0.96,1106.62,1478.57,0.97,1136.92,1458.57,0.94
231,7.7,1659.8,1137.34,0.92,1676.76,1119.35,0.96,1662.11,1117.53,0.45,1723.78,1125.15,0.98,1692.88,1115.77,0.09,1739.62,1231.31,0.99,1695.25,1193.09,0.87,1805.52,1375.48,0.97,1730.03,1303.4,0.45,1817.96,1483.07,0.95,1750.86,1407.21,0.42,1563.48,1407.47,0.99,1545.31,1368.28,0.97,1351.88,1437.55,0.99,1345.66,1398.13,0.97,1104.91,1480.96,0.98,1130.28,1459.85,0.95
232,7.733,1664.65,1134.0,0.9,1680.6,1116.29,0.95,1667.84,1114.54,0.4,1726.17,1122.13,0.97,1700.32,1113.13,0.08,1744.8,1228.77,0.99,1699.3,1189.11,0.87,1805.13,1372.91,0.97,1725.89,1295.99,0.46,1817.6,1481.62,0.95,1742.73,1400.94,0.43,1569.08,1402.08,0.99,1550.92,1362.7,0.97,1356.72,1432.76,0.99,1351.21,1393.61,0.97,1104.39,1480.71,0.97,1135.31,1462.06,0.95
233,7.767,1670.3,1134.49,0.9,1686.53,1116.55,0.95,1674.18,1114.92,0.39,1734.15,1121.68,0.97,1706.31,1113.4,0.08,1749.78,1228.31,0.99,1700.45,1189.25,0.88,1805.83,1373.98,0.97,1721.6,1295.9,0.48,1817.06,1481.27,0.95,1740.96,1398.09,0.45,1568.68,1398.37,0.99,1547.94,1359.18,0.98,1355.34,1431.44,0.99,1344.35,1393.78,0.97,1109.77,1477.99,0.98,1136.9,1460.32,0.95
234,7.8,1678.95,1126.61,0.92,1697.03,1108.79,0.96,1681.99,1107.09,0.43,1746.7,1116.32,0.97,1711.2,1106.91,0.08,1754.72,1225.99,0.99,1707.15,1183.72,0.86,1807.39,1369.4,0.97,1722.48,1284.85,0.45,1818.68,1481.23,0.96,1742.57,1391.99,0.43,1570.35,1389.4,0.99,1551.53,1349.3,0.97,1363.47,1424.65,0.99,1353.57,1383.9,0.97,1112.11,1477.33,0.98,1142.66,1459.47,0.96
235,7.833,1685.01,1124.09,0.92,1703.37,1106.63,0.96,1688.34,1104.83,0.44,1753.98,1114.41,0.98,1717.64,1104.33,0.08,1759.19,1222.7,0.99,1715.04,1178.8,0.87,1810.5,1368.65,0.97,1732.05,1281.13,0.46,1820.09,1479.74,0.96,1750.57,1390.06,0.45,1569.45,1380.49,0.99,1553.47,1339.72,0.97,1360.16,1420.23,0.99,1356.57,1379.13,0.97,1105.95,1477.26,0.98,1141.32,1459.91,0.96
236,7.867,1692.76,1122.2,0.93,1711.78,1104.64,0.97,1695.47,1103.34,0.48,1763.47,1113.07,0.97,1722.39,1103.71,0.08,1764.59,1222.03,0.99,1719.43,1178.45,0.88,1813.26,1367.81,0.97,1734.67,1282.05,0.49,1820.96,1478.88,0.96,1757.06,1392.19,0.49,1572.67,1372.97,0.99,1555.86,1331.91,0.98,1369.39,1416.08,0.99,1363.06,1370.6,0.98,1110.4,1475.38,0.98,1143.71,1457.13,0.96
237,7.9,1699.41,1117.83,0.92,1717.93,1101.5,0.96,1703.94,1099.57,0.47,1767.84,1112.39,0.97,1731.88,1101.8,0.09,1768.17,1219.42,0.99,1722.87,1178.38,0.9,1815.52,1364.8,0.97,1741.25,1287.54,0.58,1823.03,1475.91,0.96,1767.14,1395.23,0.57,1572.44,1367.12,0.99,1555.37,1327.75,0.98,1368.75,1410.67,0.99,1364.13,1369.66,0.98,1109.64,1469.93,0.98,1143.76,1453.43,0.96
238,7.933,1705.8,1114.63,0.91,1723.64,1098.73,0.95,1711.13,1097.14,0.44,1772.43,1110.59,0.97,1739.65,1100.81,0.09,1771.75,1217.93,0.99,1727.96,1178.74,0.91,1818.81,1361.11,0.97,1746.73,1288.01,0.61,1825.04,1475.95,0.96,1772.38,1397.62,0.6,1571.79,1360.47,0.99,1556.09,1321.65,0.98,1367.63,1405.58,0.99,1363.7,1364.5,0.98,1111.52,1469.58,0.98,1147.27,1452.55,0.96
239,7.967,1714.53,1112.97,0.92,1732.83,1097.41,0.96,1719.45,1096.2,0.47,1781.08,1110.98,0.97,1744.49,1101.87,0.1,1773.86,1218.51,0.99,1727.28,1180.71,0.92,1820.85,1362.78,0.97,1742.87,1290.09,0.64,1826.17,1475.37,0.96,1770.66,1397.95,0.62,1571.57,1353.49,0.99,1553.66,1315.52,0.98,1368.77,1398.27,0.99,1355.95,1360.52,0.98,1110.46,1469.93,0.98,1133.31,1453.36,0.97
240,8.0,1719.96,1109.69,0.92,1738.48,1095.39,0.95,1726.62,1093.48,0.44,1786.41,1112.03,0.97,1752.51,1101.41,0.1,1775.29,1220.82,0.99,1727.31,1183.25,0.94,1823.08,1364.27,0.97,1743.68,1293.22,0.69,1829.28,1475.94,0.96,1773.74,1398.98,0.66,1566.62,1350.51,0.99,1548.87,1313.22,0.99,1359.53,1393.41,0.99,1349.95,1357.96,0.98,1106.7,1466.93,0.98,1140.32,1449.07,0.96
241,8.033,1726.45,1109.0,0.92,1745.59,1094.88,0.95,1733.05,1092.65,0.46,1793.73,1111.49,0.97,1757.39,1100.1,0.1,1775.11,1219.18,0.99,1729.96,1182.88,0.94,1823.47,1365.77,0.97,1745.81,1299.06,0.71,1828.22,1476.03,0.96,1772.69,1399.32,0.67,1561.06,1345.18,0.99,1545.7,1308.49,0.99,1353.9,1388.14,0.99,1348.14,1353.75,0.98,1101.75,1466.39,0.98,1135.59,1449.0,0.96
242,8.067,1732.62,1107.59,0.94,1753.15,1093.85,0.96,1738.25,1091.24,0.52,1801.91,1111.76,0.97,1758.32,1099.26,0.11,1777.67,1219.38,0.99,1727.99,1181.85,0.94,1823.13,1361.72,0.97,1738.96,1295.14,0.7,1827.14,1474.82,0.96,1773.41,1401.57,0.67,1560.42,1339.71,0.99,1543.05,1302.64,0.99,1355.48,1385.38,0.99,1350.46,1347.94,0.98,1101.25,1466.38,0.98,1136.82,1446.42,0.96
243,8.1,1736.27,1105.37,0.94,1757.05,1091.77,0.96,1741.91,1089.21,0.54,1805.63,1110.5,0.98,1760.68,1097.99,0.11,1780.55,1219.62,0.99,1727.27,1181.05,0.95,1825.03,1363.91,0.97,1734.51,1293.77,0.73,1828.06,1474.25,0.96,1772.67,1398.39,0.69,1559.32,1337.2,0.99,1540.57,1300.03,0.99,1358.94,1381.44,0.99,1354.11,1343.92,0.98,1103.13,1464.0,0.98,1141.25,1443.28,0.96
244,8.133,1739.11,1104.22,0.94,1760.03,1091.27,0.96,1745.17,1088.47,0.52,1808.76,1111.52,0.98,1763.78,1098.32,0.11,1783.95,1221.24,0.99,1727.66,1180.1,0.95,1827.32,1365.92,0.97,1730.81,1290.95,0.73,1829.35,1473.97,0.96,1771.46,1394.3,0.68,1559.61,1333.71,0.99,1539.23,1294.65,0.99,1353.68,1380.6,0.99,1347.66,1338.96,0.98,1100.13,1466.19,0.98,1135.32,1443.82,0.96
245,8.167,1742.05,1104.67,0.94,1763.71,1092.05,0.97,1747.41,1088.75,0.56,1812.77,1112.66,0.98,1763.33,1098.34,0.12,1786.36,1222.62,0.99,1723.94,1179.36,0.95,1826.58,1366.54,0.97,1721.69,1287.23,0.74,1829.51,1473.65,0.96,1770.01,1392.65,0.7,1560.88,1329.82,0.99,1537.29,1290.31,0.99,1356.01,1376.22,0.99,1348.05,1334.84,0.98,1102.61,1464.77,0.98,1137.58,1443.36,0.97
246,8.2,1743.98,1103.37,0.95,1766.28,1091.16,0.97,1749.41,1087.52,0.57,1816.38,1112.57,0.98,1765.29,1097.06,0.12,1788.74,1222.67,0.99,1725.98,1177.52,0.95,1828.12,1367.8,0.97,1722.43,1285.99,0.74,1829.92,1474.22,0.96,1772.85,1394.2,0.71,1561.39,1323.98,0.99,1538.16,1283.51,0.99,1358.58,1370.96,0.99,1352.57,1326.63,0.98,1098.87,1462.12,0.98,1135.9,1438.29,0.97
247,8.233,1746.36,1102.58,0.94,1768.11,1090.87,0.96,1752.13,1087.54,0.55,1817.33,1112.96,0.97,1768.37,1098.16,0.12,1788.3,1221.67,0.99,1725.76,1178.56,0.96,1827.07,1367.29,0.97,1725.24,1290.72,0.8,1830.06,1473.23,0.96,1772.2,1395.64,0.76,1560.65,1320.08,0.99,1537.01,1280.25,0.99,1358.16,1366.21,0.99,1352.07,1321.15,0.98,1098.85,1461.42,0.98,1133.26,1437.99,0.97
248,8.267,1748.01,1102.14,0.94,1769.33,1090.41,0.96,1754.13,1087.82,0.55,1817.99,1112.77,0.97,1770.28,1099.75,0.13,1785.05,1219.08,0.99,1726.09,1182.01,0.96,1823.92,1362.03,0.97,1729.41,1297.91,0.82,1829.7,1471.29,0.96,1775.48,1402.97,0.78,1550.71,1318.64,0.99,1529.2,1281.7,0.99,1345.4,1364.6,0.99,1341.84,1327.1,0.98,1093.64,1460.58,0.98,1127.73,1441.51,0.96
249,8.3,1749.43,1101.73,0.94,1770.62,1090.24,0.96,1755.46,1087.7,0.55,1818.74,1112.63,0.97,1771.65,1099.74,0.13,1784.96,1218.33,0.99,1727.62,1182.19,0.96,1823.85,1361.77,0.97,1731.37,1301.26,0.82,1829.28,1472.14,0.96,1776.0,1405.27,0.78,1552.1,1314.55,0.99,1531.83,1277.88,0.99,1348.74,1358.55,0.99,1347.13,1318.58,0.98,1100.05,1457.92,0.97,1135.68,1435.67,0.96
250,8.333,1751.87,1100.7,0.94,1773.09,1089.73,0.95,1758.02,1087.52,0.56,1821.07,1113.09,0.96,1773.66,1100.75,0.14,1783.56,1215.87,0.99,1730.85,1183.83,0.97,1821.66,1357.07,0.97,1739.74,1305.97,0.87,1827.22,1470.04,0.96,1776.33,1406.16,0.84,1548.04,1309.84,0.99,1529.78,1274.81,0.99,1341.57,1360.69,0.99,1338.68,1325.45,0.98,1095.77,1458.45,0.97,1127.97,1439.48,0.96
251,8.367,1753.75,1100.03,0.93,1775.02,1089.57,0.95,1759.79,1086.86,0.56,1821.66,1113.43,0.96,1773.76,1100.16,0.15,1781.9,1215.54,0.99,1726.68,1182.25,0.97,1819.49,1353.66,0.97,1732.91,1301.51,0.85,1827.63,1469.85,0.96,1777.15,1407.98,0.81,1542.45,1307.08,0.99,1522.45,1271.68,0.99,1336.35,1359.62,0.99,1331.79,1324.87,0.98,1096.37,1458.78,0.97,1125.23,1439.92,0.96
252,8.4,1753.99,1099.54,0.93,1775.12,1089.5,0.94,1761.06,1086.5,0.53,1821.62,1114.21,0.96,1777.09,1100.19,0.14,1781.65,1216.06,0.99,1727.92,1182.52,0.97,1820.76,1359.59,0.97,1734.76,1304.47,0.84,1829.21,1472.93,0.96,1776.94,1408.23,0.8,1547.17,1301.98,0.99,1528.34,1267.45,0.99,1342.41,1347.85,0.99,1336.88,1316.14,0.98,1097.33,1455.82,0.97,1124.44,1439.44,0.96
253,8.433,1755.82,1098.81,0.93,1776.89,1089.27,0.94,1763.02,1085.97,0.54,1822.05,1115.0,0.96,1779.03,1100.31,0.15,1779.72,1215.45,0.99,1728.77,1183.25,0.97,1817.11,1356.96,0.97,1736.17,1306.64,0.86,1828.27,1470.13,0.96,1777.92,1408.81,0.82,1550.11,1300.62,0.99,1533.47,1267.17,0.99,1346.65,1341.26,0.99,1345.57,1308.35,0.98,1096.26,1455.3,0.97,1129.34,1436.41,0.96
254,8.467,1756.46,1098.93,0.93,1777.57,1089.75,0.95,1763.76,1085.92,0.53,1822.56,1115.76,0.96,1779.35,1099.9,0.14,1781.72,1217.0,0.99,1725.46,1179.89,0.96,1816.97,1359.41,0.97,1725.34,1298.46,0.84,1829.56,1472.93,0.96,1775.55,1406.05,0.79,1548.31,1299.21,0.99,1528.89,1263.83,0.99,1347.41,1337.62,0.99,1345.04,1302.63,0.98,1098.01,1454.75,0.97,1129.88,1435.64,0.96
255,8.5,1757.34,1097.54,0.92,1777.9,1088.85,0.94,1765.43,1084.91,0.5,1821.86,1115.59,0.96,1782.8,1099.47,0.14,1781.01,1216.04,0.99,1730.13,1180.07,0.97,1815.33,1356.52,0.97,1732.77,1297.93,0.86,1829.7,1471.74,0.96,1776.49,1404.6,0.82,1551.06,1296.49,0.99,1534.71,1261.7,0.99,1349.27,1336.79,0.99,1347.77,1302.36,0.98,1096.55,1454.98,0.97,1128.04,1435.99,0.96
256,8.533,1758.53,1098.25,0.92,1779.21,1089.28,0.94,1766.08,1085.45,0.53,1822.27,1116.04,0.96,1782.15,1100.11,0.15,1781.01,1217.74,0.99,1728.17,1181.45,0.97,1816.56,1361.16,0.96,1730.46,1303.23,0.85,1830.01,1472.29,0.96,1775.41,1405.41,0.81,1552.17,1297.61,0.99,1535.1,1262.77,0.99,1356.9,1330.85,0.99,1356.43,1293.23,0.98,1099.32,1453.99,0.97,1131.52,1433.87,0.96
